type,name,adress,postal-code,city,geo-length,geo-width,open-houres,marks
POCZTA_POLSKA,FUP Kraków 28,Osiedle 2 Pułku Lotniczego 1,31-850,Kraków,20.010778427124,50.0792999267578,"[{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
PACZKOMAT,Paczkomat ODL01N,Krotoszyńska 22,63-430,Odolanów,17.67213,51.57673,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy markecie Tesco
POCZTA_POLSKA,UP Garbatka-Letnisko,Jana Kochanowskiego 35,26-930,Garbatka-Letnisko,21.6161727905273,51.4860610961914,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Świlcza,164,36-072,Świlcza,21.898265838623,50.0716094970703,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""17:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Witkowo,Armii Poznań 4,62-230,Witkowo,17.7685470581055,52.4410514831543,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""12:00""},{""day"":""WORKING"",""from"":""09:00"",""to"":""17:00""}]",
POCZTA_POLSKA_RUCH,Kiosk/Salonik RUCH,1,22-425,Grabowiec,23.5506992340088,50.8190994262695,"[{""day"":""SATURDAY"",""from"":""07:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""07:00"",""to"":""17:30""}]",
POCZTA_POLSKA,FUP Mrągowo 1,Osiedle Parkowe 16,11-702,Mrągowo,21.2946472167969,53.8669166564941,"[{""day"":""MONDAY"",""from"":""09:30"",""to"":""17:00""},{""day"":""TUESDAY"",""from"":""09:30"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""09:30"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""09:30"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""09:30"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Tykocin,11 Listopada 36,16-080,Tykocin,22.7842750549316,53.2082557678223,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""15:30""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""15:30""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""15:30""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""15:30""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Władysławowo,Towarowa 2,84-120,Władysławowo,18.4032154083252,54.792049407959,"[{""day"":""SATURDAY"",""from"":""08:30"",""to"":""14:30""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Poznań 41,Starołęcka 42,61-360,Poznań,16.9321060180664,52.3690452575684,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
PACZKOMAT,Paczkomat KOR02N,Poznańska 87,62-035,Kórnik,17.0774,52.25588,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy markecie Netto
POCZTA_POLSKA,UP Wyrzysk,Pocztowa 7,89-300,Wyrzysk,17.262300491333,53.1558990478516,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Białystok 4,Lipowa 32,15-428,Białystok,23.1481456756592,53.1341896057129,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA_RUCH,Kiosk/Salonik RUCH,Plac Fryderyka Chopina 2,37-200,Przeworsk,22.4951000213623,50.0592002868652,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""16:00""},{""day"":""SUNDAY"",""from"":""10:00"",""to"":""16:00""},{""day"":""WORKING"",""from"":""06:30"",""to"":""19:00""},{""day"":""HOLIDAY"",""from"":""10:00"",""to"":""16:00""}]",
POCZTA_POLSKA,UP Łomianki,Warszawska 258,05-092,Łomianki,20.8821544647217,52.3426742553711,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Gniewino,Pomorska 18,84-250,Gniewino,18.017557144165,54.7168884277344,"[{""day"":""MONDAY"",""from"":""09:30"",""to"":""16:30""},{""day"":""TUESDAY"",""from"":""09:30"",""to"":""16:30""},{""day"":""WEDNESDAY"",""from"":""09:30"",""to"":""16:30""},{""day"":""THURSDAY"",""from"":""09:30"",""to"":""16:30""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""20:00""}]",
POCZTA_POLSKA,FUP Lubliniec 1,Lubliniecka 7,42-713,Kochanowice,18.748929977417,50.7057914733887,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""11:00""},{""day"":""MONDAY"",""from"":""11:30"",""to"":""15:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""11:00""},{""day"":""TUESDAY"",""from"":""11:30"",""to"":""15:00""},{""day"":""WEDNESDAY"",""from"":""11:30"",""to"":""15:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""11:00""},{""day"":""THURSDAY"",""from"":""11:30"",""to"":""15:00""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""18:30"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Jastków,Aleja Warszawska 51B,21-002,Panieńszczyzna,22.4354782104492,51.3038597106934,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""15:15""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""15:15""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""15:15""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""15:15""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""20:00""}]",
RUCH,PACZKA w RUCHu: LD-583255-22-51,Długa 23,95-030,Rzgów,19.493324,51.661792,"[{""day"":""MONDAY"",""from"":""06:30"",""to"":""21:00""},{""day"":""TUESDAY"",""from"":""06:30"",""to"":""21:00""},{""day"":""WEDNESDAY"",""from"":""06:30"",""to"":""21:00""},{""day"":""THURSDAY"",""from"":""06:30"",""to"":""21:00""},{""day"":""FRIDAY"",""from"":""06:30"",""to"":""21:00""},{""day"":""SATURDAY"",""from"":""06:30"",""to"":""21:00""},{""day"":""SUNDAY"",""from"":""09:00"",""to"":""19:00""}]",
POCZTA_POLSKA,UP Ogrodzieniec,Plac Wolności 41,42-440,Ogrodzieniec,19.5196990966797,50.4481010437012,"[{""day"":""SATURDAY"",""from"":""09:30"",""to"":""13:30""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
PACZKOMAT,Paczkomat DGO415,Gustawa Morcinka 2,41-300,Dąbrowa Górnicza,19.21435,50.33271,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy markecie Kaufland
POCZTA_POLSKA,FUP Chełm 4,Aleja Marszałka Józefa Piłsudskiego 32,22-117,Chełm,23.4943065643311,51.1399002075195,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""20:00""}]",
POCZTA_POLSKA,FUP Tarnów 2,Pocztowa 13,33-110,Koszyce Wielkie,20.9409713745117,49.9794311523438,"[{""day"":""MONDAY"",""from"":""08:30"",""to"":""15:30""},{""day"":""TUESDAY"",""from"":""08:30"",""to"":""15:30""},{""day"":""WEDNESDAY"",""from"":""08:30"",""to"":""15:30""},{""day"":""THURSDAY"",""from"":""08:30"",""to"":""15:30""},{""day"":""FRIDAY"",""from"":""12:30"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Kuźnia Raciborska,Powstańców 9,47-420,Kuźnia Raciborska,18.3042507171631,50.2016983032227,"[{""day"":""SATURDAY"",""from"":""07:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""09:00"",""to"":""17:00""}]",
POCZTA_POLSKA,UP Wojkowice,Kazimierza Pułaskiego 1C,42-580,Wojkowice,19.0361995697021,50.3644981384277,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Przemków 1,Głogowska 43,59-170,Przemków,15.7888164520264,51.5267944335938,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
RUCH,PACZKA w RUCHu: LD-583255-22-51,Długa 23,95-030,Rzgów,19.493324,51.661792,"[{""day"":""MONDAY"",""from"":""06:30"",""to"":""21:00""},{""day"":""TUESDAY"",""from"":""06:30"",""to"":""21:00""},{""day"":""WEDNESDAY"",""from"":""06:30"",""to"":""21:00""},{""day"":""THURSDAY"",""from"":""06:30"",""to"":""21:00""},{""day"":""FRIDAY"",""from"":""06:30"",""to"":""21:00""},{""day"":""SATURDAY"",""from"":""06:30"",""to"":""21:00""},{""day"":""SUNDAY"",""from"":""09:00"",""to"":""19:00""}]",
POCZTA_POLSKA_RUCH,Kiosk/Salonik RUCH,Będzińska 35-41,41-200,Sosnowiec,19.1340999603271,50.2952995300293,"[{""day"":""SATURDAY"",""from"":""06:00"",""to"":""14:00""},{""day"":""SUNDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""04:30"",""to"":""16:00""},{""day"":""HOLIDAY"",""from"":""08:00"",""to"":""14:00""}]",
POCZTA_POLSKA_RUCH,Kiosk/Salonik RUCH,Wolności 109,41-800,Zabrze,18.7528991699219,50.3054008483887,"[{""day"":""SATURDAY"",""from"":""07:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""17:00""}]",
POCZTA_POLSKA,UP Jaworzno 3,Aleja Tysiąclecia 20,43-603,Jaworzno,19.234899520874,50.2290000915527,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,FUP Sosnowiec 8,Kalinowa,41-208,Sosnowiec,19.1737995147705,50.2598991394043,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""THURSDAY"",""from"":""13:00"",""to"":""20:00""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""20:00""}]",
POCZTA_POLSKA,FUP Rawicz 1,Bohaterów Westerplatte 1/4,63-901,Rawicz,16.8604431152344,51.6129455566406,"[{""day"":""MONDAY"",""from"":""10:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""18:00""}]",
POCZTA_POLSKA,FUP Mysłowice 1,Księdza Kardynała Augusta Hlonda 4,41-400,Mysłowice,19.1566047668457,50.2213172912598,"[{""day"":""MONDAY"",""from"":""08:30"",""to"":""15:30""},{""day"":""TUESDAY"",""from"":""08:30"",""to"":""15:30""},{""day"":""WEDNESDAY"",""from"":""11:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""11:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""20:00""}]",
RUCH,PACZKA w RUCHu: WS-124578-20-04,SOBIESKIEGO 18,02-957,Warszawa,21.063246,52.17532,"[{""day"":""MONDAY"",""from"":""07:00"",""to"":""17:00""},{""day"":""TUESDAY"",""from"":""07:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""07:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""07:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""07:00"",""to"":""17:00""},{""day"":""SATURDAY"",""from"":""07:00"",""to"":""14:00""}]",
POCZTA_POLSKA,FUP Zduńska Wola 1,Dworcowa 4,98-230,Zduńska Wola,18.9442920684814,51.6109008789063,"[{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
RUCH,PACZKA w RUCHu: KT-161620-04-08,OSIEDLE 700-LECIA 1,34-300,Żywiec,19.20941,49.68698,"[{""day"":""MONDAY"",""from"":""06:00"",""to"":""17:30""},{""day"":""TUESDAY"",""from"":""06:00"",""to"":""17:30""},{""day"":""WEDNESDAY"",""from"":""06:00"",""to"":""17:30""},{""day"":""THURSDAY"",""from"":""06:00"",""to"":""17:30""},{""day"":""FRIDAY"",""from"":""06:00"",""to"":""17:30""},{""day"":""SATURDAY"",""from"":""07:00"",""to"":""14:00""}]",
POCZTA_POLSKA,UP Ryn,Ratuszowa 5,11-520,Ryn,21.5468330383301,53.9375267028809,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""17:00""}]",
POCZTA_POLSKA,UP Legnica 7,Złotoryjska 1,59-205,Legnica,16.1604995727539,51.206901550293,"[{""day"":""SATURDAY"",""from"":""08:30"",""to"":""14:30""},{""day"":""WORKING"",""from"":""07:30"",""to"":""19:30""}]",
PACZKOMAT,Paczkomat CZE06N,Sabinowska 197,42-200,Częstochowa,19.09751,50.77718,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Stacja LPG RedGaz
POCZTA_POLSKA,UP Resko,Wojska Polskiego 8,72-315,Resko,15.4112329483032,53.7728309631348,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""09:00"",""to"":""17:00""}]",
POCZTA_POLSKA,UP Poręba k. Zawiercia,Fryderyka Chopina 1,42-480,Poręba,19.338399887085,50.4877014160156,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""12:30""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,FUP Sępólno Krajeńskie,Nowa 1,89-412,Sośno,17.6869506835938,53.3882751464844,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Mielec 6,Władysława Szafera 6A,39-303,Mielec,21.4631271362305,50.2932014465332,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""20:00""}]",
PACZKOMAT,Paczkomat LOD11A,Kusocińskiego 143,94-054,Łódź,19.38167,51.74681,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Stacja paliw Orlen
RUCH,PACZKA w RUCHu: LB-879288-11-04,Spółdzielcza 4,23-200,Kraśnik,22.232727,50.927101,"[{""day"":""MONDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""TUESDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""SATURDAY"",""from"":""06:00"",""to"":""14:00""}]",
POCZTA_POLSKA,FUP Koronowo 1,Tucholska 29,86-013,Mąkowarsko,17.8116264343262,53.4091911315918,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Sławków,Generała Władysława Sikorskiego 8,41-260,Sławków,19.3822002410889,50.2957000732422,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Raciąż k. Sierpca,Jana Kilińskiego 22,09-140,Raciąż,20.1215038299561,52.7807159423828,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""}]",
POCZTA_POLSKA,FUP Rawicz 1,Adama Mickiewicza 12,63-940,Bojanowo,16.7448863983154,51.705135345459,"[{""day"":""MONDAY"",""from"":""10:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""17:00""}]",
POCZTA_POLSKA,FUP Warszawa 86,Szamocka 8,01-748,Warszawa,20.9587173461914,52.2573318481445,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""13:00"",""to"":""20:00""},{""day"":""WEDNESDAY"",""from"":""10:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""13:00"",""to"":""20:00""},{""day"":""FRIDAY"",""from"":""10:00"",""to"":""17:00""}]",
POCZTA_POLSKA,FUP Jaworzno 1,Gliniana 12,43-600,Jaworzno,19.2646007537842,50.2104988098145,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""16:00""},{""day"":""THURSDAY"",""from"":""11:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""20:00""}]",
POCZTA_POLSKA,FUP Sosnowiec 8,Kalinowa,41-208,Sosnowiec,19.1737995147705,50.2598991394043,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""THURSDAY"",""from"":""13:00"",""to"":""20:00""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""20:00""}]",
RUCH,PACZKA w RUCHu: GD-449090-79-41,SIKORSKIEGO 2,82-100,Nowy Dwór Gdański,19.117541,54.212631,"[{""day"":""MONDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""TUESDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""SATURDAY"",""from"":""07:00"",""to"":""14:00""}]",
PACZKOMAT,Paczkomat CZZ01C,Wodzisławska 12A,44-352,Czyżowice,18.42036,49.98705,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy sklepie Mrówka
PACZKOMAT,Paczkomat KOO02A,Tuwima 26,62-600,Koło,18.6305,52.20269,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Parking sklepu KIK
PACZKOMAT,Paczkomat CZZ01C,Wodzisławska 12A,44-352,Czyżowice,18.42036,49.98705,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy sklepie Mrówka
POCZTA_POLSKA_RUCH,Kiosk/Salonik RUCH,Romualda Traugutta 1,59-220,Legnica,16.160400390625,51.2018013000488,"[{""day"":""SATURDAY"",""from"":""07:00"",""to"":""12:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""16:00""}]",
POCZTA_POLSKA,UP Tarczyn k. Warszawy,Rynek 15,05-555,Tarczyn,20.8344478607178,51.9802894592285,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,FUP Legnica 2,Gwarna 12,59-216,Kunice,16.2493667602539,51.2241516113281,"[{""day"":""MONDAY"",""from"":""10:40"",""to"":""18:00""},{""day"":""TUESDAY"",""from"":""10:40"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""10:40"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""10:40"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""12:30"",""to"":""20:00""}]",
PACZKOMAT,Paczkomat KWK01ML,1 Maja 15B,28-500,Kazimierza Wielka,20.49048,50.26659,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy markecie Tesco
PACZKOMAT,Paczkomat GDA08N,Dąbrowszczaków 20,80-365,Gdańsk,18.60249,54.41142,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",przy Biedronce
